adm1_name,year_month,country,baseline_method,value,indicator
Badakhshan,2006-04,,,,
Badakhshan,2006-05,,,,
Badakhshan,2006-06,,,,
Badakhshan,2006-07,,,,
Badakhshan,2006-08,,,,
Badakhshan,2006-09,,,,
Badakhshan,2006-10,,,,
Badakhshan,2006-11,,,,
Badakhshan,2006-12,,,,
Badakhshan,2007-01,,,,
Badakhshan,2007-02,,,,
Badakhshan,2007-03,,,,
Badakhshan,2007-04,,,,
Badakhshan,2007-05,,,,
Badakhshan,2007-06,,,,
Badakhshan,2007-07,,,,
Badakhshan,2007-08,,,,
Badakhshan,2007-09,,,,
Badakhshan,2007-10,,,,
Badakhshan,2007-11,,,,
Badakhshan,2007-12,,,,
Badakhshan,2008-01,,,,
Badakhshan,2008-02,,,,
Badakhshan,2008-03,,,,
Badakhshan,2008-04,,,,
Badakhshan,2008-05,,,,
Badakhshan,2008-06,,,,
Badakhshan,2008-07,,,,
Badakhshan,2008-08,,,,
Badakhshan,2008-09,,,,
Badakhshan,2008-10,,,,
Badakhshan,2008-11,,,,
Badakhshan,2008-12,,,,
Badakhshan,2009-01,,,,
Badakhshan,2009-02,,,,
Badakhshan,2009-03,,,,
Badakhshan,2009-04,,,,
Badakhshan,2009-05,,,,
Badakhshan,2009-06,,,,
Badakhshan,2009-07,,,,
Badakhshan,2009-08,,,,
Badakhshan,2009-09,,,,
Badakhshan,2009-10,,,,
Badakhshan,2009-11,,,,
Badakhshan,2009-12,,,,
Badakhshan,2010-01,,,,
Badakhshan,2010-02,,,,
Badakhshan,2010-03,,,,
Badakhshan,2010-04,,,,
Badakhshan,2010-05,,,,
Badakhshan,2010-06,,,,
Badakhshan,2010-07,,,,
Badakhshan,2010-08,,,,
Badakhshan,2010-09,,,,
Badakhshan,2010-10,,,,
Badakhshan,2010-11,,,,
Badakhshan,2010-12,,,,
Badakhshan,2011-01,,,,
Badakhshan,2011-02,,,,
Badakhshan,2011-03,,,,
Badakhshan,2011-04,,,,
Badakhshan,2011-05,,,,
Badakhshan,2011-06,,,,
Badakhshan,2011-07,,,,
Badakhshan,2011-08,,,,
Badakhshan,2011-09,,,,
Badakhshan,2011-10,,,,
Badakhshan,2011-11,,,,
Badakhshan,2011-12,,,,
Badakhshan,2012-01,,,,
Badakhshan,2012-02,,,,
Badakhshan,2012-03,,,,
Badakhshan,2012-04,,,,
Badakhshan,2012-05,,,,
Badakhshan,2012-06,,,,
Badakhshan,2012-07,,,,
Badakhshan,2012-08,,,,
Badakhshan,2012-09,,,,
Badakhshan,2012-10,,,,
Badakhshan,2012-11,,,,
Badakhshan,2012-12,,,,
Badakhshan,2013-01,,,,
Badakhshan,2013-02,,,,
Badakhshan,2013-03,,,,
Badakhshan,2013-04,,,,
Badakhshan,2013-05,,,,
Badakhshan,2013-06,,,,
Badakhshan,2013-07,,,,
Badakhshan,2013-08,,,,
Badakhshan,2013-09,,,,
Badakhshan,2013-10,,,,
Badakhshan,2013-11,,,,
Badakhshan,2013-12,,,,
Badakhshan,2014-01,,,,
Badakhshan,2014-02,,,,
Badakhshan,2014-03,,,,
Badakhshan,2014-04,,,,
Badakhshan,2014-05,,,,
Badakhshan,2014-06,,,,
Badakhshan,2014-07,,,,
Badakhshan,2014-08,,,,
Badakhshan,2014-09,,,,
Badakhshan,2014-10,,,,
Badakhshan,2014-11,,,,
Badakhshan,2014-12,,,,
Badakhshan,2015-01,,,,
Badakhshan,2015-02,,,,
Badakhshan,2015-03,,,,
Badakhshan,2015-04,,,,
Badakhshan,2015-05,,,,
Badakhshan,2015-06,,,,
Badakhshan,2015-07,,,,
Badakhshan,2015-08,,,,
Badakhshan,2015-09,,,,
Badakhshan,2015-10,,,,
Badakhshan,2015-11,,,,
Badakhshan,2015-12,,,,
Badakhshan,2016-01,,,,
Badakhshan,2016-02,,,,
Badakhshan,2016-03,,,,
Badakhshan,2016-04,,,,
Badakhshan,2016-05,,,,
Badakhshan,2016-06,,,,
Badakhshan,2016-07,,,,
Badakhshan,2016-08,,,,
Badakhshan,2016-09,,,,
Badakhshan,2016-10,,,,
Badakhshan,2016-11,,,,
Badakhshan,2016-12,,,,
Badakhshan,2017-01,,,,
Badakhshan,2017-02,,,,
Badakhshan,2017-03,,,,
Badakhshan,2017-04,,,,
Badakhshan,2017-05,,,,
Badakhshan,2017-06,,,,
Badakhshan,2017-07,,,,
Badakhshan,2017-08,,,,
Badakhshan,2017-09,,,,
Badakhshan,2017-10,,,,
Badakhshan,2017-11,,,,
Badakhshan,2017-12,,,,
Badakhshan,2018-01,,,,
Badakhshan,2018-02,,,,
Badakhshan,2018-03,,,,
Badakhshan,2018-04,,,,
Badakhshan,2018-05,,,,
Badakhshan,2018-06,,,,
Badakhshan,2018-07,,,,
Badakhshan,2018-08,,,,
Badakhshan,2018-09,,,,
Badakhshan,2018-10,,,,
Badakhshan,2018-11,,,,
Badakhshan,2018-12,,,,
Badakhshan,2019-01,,,,
Badakhshan,2019-02,,,,
Badakhshan,2019-03,,,,
Badakhshan,2019-04,,,,
Badakhshan,2019-05,,,,
Badakhshan,2019-06,,,,
Badakhshan,2019-07,,,,
Badakhshan,2019-08,,,,
Badakhshan,2019-09,,,,
Badakhshan,2019-10,,,,
Badakhshan,2019-11,,,,
Badakhshan,2019-12,,,,
Badakhshan,2020-01,,,,
Badakhshan,2020-02,,,,
Badakhshan,2020-03,,,,
Badakhshan,2020-04,,,,
Badakhshan,2020-05,,,,
Badakhshan,2020-06,,,,
Badakhshan,2020-07,,,,
Badakhshan,2020-08,,,,
Badakhshan,2020-09,,,,
Badakhshan,2020-10,,,,
Badakhshan,2020-11,,,,
Badakhshan,2020-12,,,,
Badakhshan,2021-01,,,,
Badakhshan,2021-02,,,,
Badakhshan,2021-03,,,,
Badakhshan,2021-04,,,,
Badakhshan,2021-05,,,,
Badakhshan,2021-06,,,,
Badakhshan,2021-07,,,,
Badakhshan,2021-08,,,,
Badakhshan,2021-09,,,,
Badakhshan,2021-10,,,,
Badakhshan,2021-11,,,,
Badakhshan,2021-12,,,,
Badakhshan,2022-01,,,,
Badakhshan,2022-02,,,,
Badakhshan,2022-03,,,,
Badakhshan,2022-04,,,,
Badakhshan,2022-05,,,,
Badakhshan,2022-06,,,,
Badakhshan,2022-07,,,,
Badakhshan,2022-08,,,,
Badakhshan,2022-09,,,,
Badakhshan,2022-10,,,,
Badakhshan,2022-11,,,,
Badakhshan,2022-12,,,,
Badakhshan,2023-01,,,,
Badakhshan,2023-02,,,,
Badakhshan,2023-03,,,,
Badakhshan,2023-04,,,,
Badakhshan,2023-05,,,,
Badakhshan,2023-06,,,,
Badakhshan,2023-07,,,,
Badakhshan,2023-08,,,,
Badakhshan,2023-09,,,,
Badakhshan,2023-10,,,,
Badakhshan,2023-11,,,,
Badakhshan,2023-12,,,,
Badakhshan,2024-01,,,,
Badakhshan,2024-02,,,,
Badakhshan,2024-03,,,,
Badakhshan,2024-04,,,,
Badakhshan,2024-05,,,,
Badakhshan,2024-06,,,,
Badakhshan,2024-07,,,,
Badakhshan,2024-08,,,,
Badakhshan,2024-09,,,,
Badakhshan,2024-10,,,,
Badakhshan,2024-11,,,,
Badakhshan,2024-12,,,,
Badakhshan,2025-01,,,,
Badakhshan,2025-02,,,,
Badakhshan,2025-03,,,,
Badakhshan,2025-04,,,,
Badakhshan,2025-05,,,,
Badakhshan,2025-06,,,,
Badakhshan,2025-07,,,,
Badakhshan,2025-08,,,,
Badakhshan,2025-09,,,,
Badakhshan,2025-10,,,,
Badakhshan,2025-11,,,,
Badakhshan,2025-12,,,,
Badakhshan,2026-01,,,,
Badakhshan,2026-02,,,,
Badakhshan,2026-03,,,,
Badghis,1990-01,,,,
Badghis,1990-02,,,,
Badghis,1990-03,,,,
Badghis,1990-04,,,,
Badghis,1990-05,,,,
Badghis,1990-06,,,,
Badghis,1990-07,,,,
Badghis,1990-08,,,,
Badghis,1990-09,,,,
Badghis,1990-10,,,,
Badghis,1990-11,,,,
Badghis,1990-12,,,,
Badghis,1991-01,,,,
Badghis,1991-02,,,,
Badghis,1991-03,,,,
Badghis,1991-04,,,,
Badghis,1991-05,,,,
Badghis,1991-06,,,,
Badghis,1991-07,,,,
Badghis,1991-08,,,,
Badghis,1991-09,,,,
Badghis,1991-10,,,,
Badghis,1991-11,,,,
Badghis,1991-12,,,,
Badghis,1992-01,,,,
Badghis,1992-02,,,,
Badghis,1992-03,,,,
Badghis,1992-04,,,,
Badghis,1992-05,,,,
Badghis,1992-06,,,,
Badghis,1992-07,,,,
Badghis,1992-08,,,,
Badghis,1992-09,,,,
Badghis,1992-10,,,,
Badghis,1992-11,,,,
Badghis,1992-12,,,,
Badghis,1993-01,,,,
Badghis,1993-02,,,,
Badghis,1993-03,,,,
Badghis,1993-04,,,,
Badghis,1993-05,,,,
Badghis,1993-06,,,,
Badghis,1993-07,,,,
Badghis,1993-08,,,,
Badghis,1993-09,,,,
Badghis,1993-10,,,,
Badghis,1993-11,,,,
Badghis,1993-12,,,,
Badghis,1994-01,,,,
Badghis,1994-02,,,,
Badghis,1994-03,,,,
Badghis,1994-04,,,,
Badghis,1994-05,,,,
Badghis,1994-06,,,,
Badghis,1994-07,,,,
Badghis,1994-08,,,,
Badghis,1994-09,,,,
Badghis,1994-10,,,,
Badghis,1994-11,,,,
Badghis,1994-12,,,,
Badghis,1995-01,,,,
Badghis,1995-02,,,,
Badghis,1995-03,,,,
Badghis,1995-04,,,,
Badghis,1995-05,,,,
Badghis,1995-06,,,,
Badghis,1995-07,,,,
Badghis,1995-08,,,,
Badghis,1995-09,,,,
Badghis,1995-10,,,,
Badghis,1995-11,,,,
Badghis,1995-12,,,,
Badghis,1996-01,,,,
Badghis,1996-02,,,,
Badghis,1996-03,,,,
Badghis,1996-04,,,,
Badghis,1996-05,,,,
Badghis,1996-06,,,,
Badghis,1996-07,,,,
Badghis,1996-08,,,,
Badghis,1996-09,,,,
Badghis,1996-10,,,,
Badghis,1996-11,,,,
Badghis,1996-12,,,,
Badghis,1997-01,,,,
Badghis,1997-02,,,,
Badghis,1997-03,,,,
Badghis,1997-04,,,,
Badghis,1997-05,,,,
Badghis,1997-06,,,,
Badghis,1997-07,,,,
Badghis,1997-08,,,,
Badghis,1997-09,,,,
Badghis,1997-10,,,,
Badghis,1997-11,,,,
Badghis,1997-12,,,,
Badghis,1998-01,,,,
Badghis,1998-02,,,,
Badghis,1998-03,,,,
Badghis,1998-04,,,,
Badghis,1998-05,,,,
Badghis,1998-06,,,,
Badghis,1998-07,,,,
Badghis,1998-08,,,,
Badghis,1998-09,,,,
Badghis,1998-10,,,,
Badghis,1998-11,,,,
Badghis,1998-12,,,,
Badghis,1999-01,,,,
Badghis,1999-02,,,,
Badghis,1999-03,,,,
Badghis,1999-04,,,,
Badghis,1999-05,,,,
Badghis,1999-06,,,,
Badghis,1999-07,,,,
Badghis,1999-08,,,,
Badghis,1999-09,,,,
Badghis,1999-10,,,,
Badghis,1999-11,,,,
Badghis,1999-12,,,,
Badghis,2000-01,,,,
Badghis,2000-02,,,,
Badghis,2000-03,,,,
Badghis,2000-04,,,,
Badghis,2000-05,,,,
Badghis,2000-06,,,,
Badghis,2000-07,,,,
Badghis,2000-08,,,,
Badghis,2000-09,,,,
Badghis,2000-10,,,,
Badghis,2000-11,,,,
Badghis,2000-12,,,,
Badghis,2001-01,,,,
Badghis,2001-02,,,,
Badghis,2001-03,,,,
Badghis,2001-04,,,,
Badghis,2001-05,,,,
Badghis,2001-06,,,,
Badghis,2001-07,,,,
Badghis,2001-08,,,,
Badghis,2001-09,,,,
Badghis,2001-10,,,,
Badghis,2001-11,,,,
Badghis,2001-12,,,,
Badghis,2002-01,,,,
Badghis,2002-02,,,,
Badghis,2002-03,,,,
Badghis,2002-04,,,,
Badghis,2002-05,,,,
Badghis,2002-06,,,,
Badghis,2002-07,,,,
Badghis,2002-08,,,,
Badghis,2002-09,,,,
Badghis,2002-10,,,,
Badghis,2002-11,,,,
Badghis,2002-12,,,,
Badghis,2003-01,,,,
Badghis,2003-02,,,,
Badghis,2003-03,,,,
Badghis,2003-04,,,,
Badghis,2003-05,,,,
Badghis,2003-06,,,,
Badghis,2003-07,,,,
Badghis,2003-08,,,,
Badghis,2003-09,,,,
Badghis,2003-10,,,,
Badghis,2003-11,,,,
Badghis,2003-12,,,,
Badghis,2004-01,,,,
Badghis,2004-02,,,,
Badghis,2004-03,,,,
Badghis,2004-04,,,,
Badghis,2004-05,,,,
Badghis,2004-06,,,,
Badghis,2004-07,,,,
Badghis,2004-08,,,,
Badghis,2004-09,,,,
Badghis,2004-10,,,,
Badghis,2004-11,,,,
Badghis,2004-12,,,,
Badghis,2005-01,,,,
Badghis,2005-02,,,,
Badghis,2005-03,,,,
Badghis,2005-04,,,,
Badghis,2005-05,,,,
Badghis,2005-06,,,,
Badghis,2005-07,,,,
Badghis,2005-08,,,,
Badghis,2005-09,,,,
Badghis,2005-10,,,,
Badghis,2005-11,,,,
Badghis,2005-12,,,,
Badghis,2006-01,,,,
Badghis,2006-02,,,,
Badghis,2006-03,,,,
Badghis,2006-04,,,,
Badghis,2006-05,,,,
Badghis,2006-06,,,,
Badghis,2006-07,,,,
Badghis,2006-08,,,,
Badghis,2006-09,,,,
Badghis,2006-10,,,,
Badghis,2006-11,,,,
Badghis,2006-12,,,,
Badghis,2007-01,,,,
Badghis,2007-02,,,,
Badghis,2007-03,,,,
Badghis,2007-04,,,,
Badghis,2007-05,,,,
Badghis,2007-06,,,,
Badghis,2007-07,,,,
Badghis,2007-08,,,,
Badghis,2007-09,,,,
Badghis,2007-10,,,,
Badghis,2007-11,,,,
Badghis,2007-12,,,,
Badghis,2008-01,,,,
Badghis,2008-02,,,,
Badghis,2008-03,,,,
Badghis,2008-04,,,,
Badghis,2008-05,,,,
Badghis,2008-06,,,,
Badghis,2008-07,,,,
Badghis,2008-08,,,,
Badghis,2008-09,,,,
Badghis,2008-10,,,,
Badghis,2008-11,,,,
Badghis,2008-12,,,,
Badghis,2009-01,,,,
Badghis,2009-02,,,,
Badghis,2009-03,,,,
Badghis,2009-04,,,,
Badghis,2009-05,,,,
Badghis,2009-06,,,,
Badghis,2009-07,,,,
Badghis,2009-08,,,,
Badghis,2009-09,,,,
Badghis,2009-10,,,,
Badghis,2009-11,,,,
Badghis,2009-12,,,,
Badghis,2010-01,,,,
Badghis,2010-02,,,,
Badghis,2010-03,,,,
Badghis,2010-04,,,,
Badghis,2010-05,,,,
Badghis,2010-06,,,,
Badghis,2010-07,,,,
Badghis,2010-08,,,,
Badghis,2010-09,,,,
Badghis,2010-10,,,,
Badghis,2010-11,,,,
Badghis,2010-12,,,,
Badghis,2011-01,,,,
Badghis,2011-02,,,,
Badghis,2011-03,,,,
Badghis,2011-04,,,,
Badghis,2011-05,,,,
Badghis,2011-06,,,,
Badghis,2011-07,,,,
Badghis,2011-08,,,,
Badghis,2011-09,,,,
Badghis,2011-10,,,,
Badghis,2011-11,,,,
Badghis,2011-12,,,,
Badghis,2012-01,,,,
Badghis,2012-02,,,,
Badghis,2012-03,,,,
Badghis,2012-04,,,,
Badghis,2012-05,,,,
Badghis,2012-06,,,,
Badghis,2012-07,,,,
Badghis,2012-08,,,,
Badghis,2012-09,,,,
Badghis,2012-10,,,,
Badghis,2012-11,,,,
Badghis,2012-12,,,,
Badghis,2013-01,,,,
Badghis,2013-02,,,,
Badghis,2013-03,,,,
Badghis,2013-04,,,,
Badghis,2013-05,,,,
Badghis,2013-06,,,,
Badghis,2013-07,,,,
Badghis,2013-08,,,,
Badghis,2013-09,,,,
Badghis,2013-10,,,,
Badghis,2013-11,,,,
Badghis,2013-12,,,,
Badghis,2014-01,,,,
Badghis,2014-02,,,,
Badghis,2014-03,,,,
Badghis,2014-04,,,,
Badghis,2014-05,,,,
Badghis,2014-06,,,,
Badghis,2014-07,,,,
Badghis,2014-08,,,,
Badghis,2014-09,,,,
Badghis,2014-10,,,,
Badghis,2014-11,,,,
Badghis,2014-12,,,,
Badghis,2015-01,,,,
Badghis,2015-02,,,,
Badghis,2015-03,,,,
Badghis,2015-04,,,,
Badghis,2015-05,,,,
Badghis,2015-06,,,,
Badghis,2015-07,,,,
Badghis,2015-08,,,,
Badghis,2015-09,,,,
Badghis,2015-10,,,,
Badghis,2015-11,,,,
Badghis,2015-12,,,,
Badghis,2016-01,,,,
Badghis,2016-02,,,,
Badghis,2016-03,,,,
Badghis,2016-04,,,,
Badghis,2016-05,,,,
Badghis,2016-06,,,,
Badghis,2016-07,,,,
Badghis,2016-08,,,,
Badghis,2016-09,,,,
Badghis,2016-10,,,,
Badghis,2016-11,,,,
Badghis,2016-12,,,,
Badghis,2017-01,,,,
Badghis,2017-02,,,,
Badghis,2017-03,,,,
Badghis,2017-04,,,,
Badghis,2017-05,,,,
Badghis,2017-06,,,,
Badghis,2017-07,,,,
Badghis,2017-08,,,,
Badghis,2017-09,,,,
Badghis,2017-10,,,,
Badghis,2017-11,,,,
Badghis,2017-12,,,,
Badghis,2018-01,,,,
Badghis,2018-02,,,,
Badghis,2018-03,,,,
Badghis,2018-04,,,,
Badghis,2018-05,,,,
Badghis,2018-06,,,,
Badghis,2018-07,,,,
Badghis,2018-08,,,,
Badghis,2018-09,,,,
Badghis,2018-10,,,,
Badghis,2018-11,,,,
Badghis,2018-12,,,,
Badghis,2019-01,,,,
Badghis,2019-02,,,,
Badghis,2019-03,,,,
Badghis,2019-04,,,,
Badghis,2019-05,,,,
Badghis,2019-06,,,,
Badghis,2019-07,,,,
Badghis,2019-08,,,,
Badghis,2019-09,,,,
Badghis,2019-10,,,,
Badghis,2019-11,,,,
Badghis,2019-12,,,,
Badghis,2020-01,,,,
Badghis,2020-02,,,,
Badghis,2020-03,,,,
Badghis,2020-04,,,,
Badghis,2020-05,,,,
Badghis,2020-06,,,,
Badghis,2020-07,,,,
Badghis,2020-08,,,,
Badghis,2020-09,,,,
Badghis,2020-10,,,,
Badghis,2020-11,,,,
Badghis,2020-12,,,,
Badghis,2021-01,,,,
Badghis,2021-02,,,,
Badghis,2021-03,,,,
Badghis,2021-04,,,,
Badghis,2021-05,,,,
Badghis,2021-06,,,,
Badghis,2021-07,,,,
Badghis,2021-08,,,,
Badghis,2021-09,,,,
Badghis,2021-10,,,,
Badghis,2021-11,,,,
Badghis,2021-12,,,,
Badghis,2022-01,,,,
Badghis,2022-02,,,,
Badghis,2022-03,,,,
Badghis,2022-04,,,,
Badghis,2022-05,,,,
Badghis,2022-06,,,,
Badghis,2022-07,,,,
Badghis,2022-08,,,,
Badghis,2022-09,,,,
Badghis,2022-10,,,,
Badghis,2022-11,,,,
Badghis,2022-12,,,,
Badghis,2023-01,,,,
Badghis,2023-02,,,,
Badghis,2023-03,,,,
Badghis,2023-04,,,,
Badghis,2023-05,,,,
Badghis,2023-06,,,,
Badghis,2023-07,,,,
Badghis,2023-08,,,,
Badghis,2023-09,,,,
Badghis,2023-10,,,,
Badghis,2023-11,,,,
Badghis,2023-12,,,,
Badghis,2024-01,,,,
Badghis,2024-02,,,,
Badghis,2024-03,,,,
Badghis,2024-04,,,,
Badghis,2024-05,,,,
Badghis,2024-06,,,,
Badghis,2024-07,,,,
Badghis,2024-08,,,,
Badghis,2024-09,,,,
Badghis,2024-10,,,,
Badghis,2024-11,,,,
Badghis,2024-12,,,,
Badghis,2025-01,,,,
Badghis,2025-02,,,,
Badghis,2025-03,,,,
Badghis,2025-04,,,,
Badghis,2025-05,,,,
Badghis,2025-06,,,,
Badghis,2025-07,,,,
Badghis,2025-08,,,,
Badghis,2025-09,,,,
Badghis,2025-10,,,,
Badghis,2025-11,,,,
Badghis,2025-12,,,,
Badghis,2026-01,,,,
Badghis,2026-02,,,,
Badghis,2026-03,,,,
Baghlan,1990-01,,,,
Baghlan,1990-02,,,,
Baghlan,1990-03,,,,
Baghlan,1990-04,,,,
Baghlan,1990-05,,,,
Baghlan,1990-06,,,,
Baghlan,1990-07,,,,
Baghlan,1990-08,,,,
Baghlan,1990-09,,,,
Baghlan,1990-10,,,,
Baghlan,1990-11,,,,
Baghlan,1990-12,,,,
Baghlan,1991-01,,,,
Baghlan,1991-02,,,,
Baghlan,1991-03,,,,
Baghlan,1991-04,,,,
Baghlan,1991-05,,,,
Baghlan,1991-06,,,,
Baghlan,1991-07,,,,
Baghlan,1991-08,,,,
Baghlan,1991-09,,,,
Baghlan,1991-10,,,,
Baghlan,1991-11,,,,
Baghlan,1991-12,,,,
Baghlan,1992-01,,,,
Baghlan,1992-02,,,,
Baghlan,1992-03,,,,
Baghlan,1992-04,,,,
Baghlan,1992-05,,,,
Baghlan,1992-06,,,,
Baghlan,1992-07,,,,
Baghlan,1992-08,,,,
Baghlan,1992-09,,,,
Baghlan,1992-10,,,,
Baghlan,1992-11,,,,
Baghlan,1992-12,,,,
Baghlan,1993-01,,,,
Baghlan,1993-02,,,,
Baghlan,1993-03,,,,
Baghlan,1993-04,,,,
Baghlan,1993-05,,,,
Baghlan,1993-06,,,,
Baghlan,1993-07,,,,
Baghlan,1993-08,,,,
Baghlan,1993-09,,,,
Baghlan,1993-10,,,,
Baghlan,1993-11,,,,
Baghlan,1993-12,,,,
Baghlan,1994-01,,,,
Baghlan,1994-02,,,,
Baghlan,1994-03,,,,
Baghlan,1994-04,,,,
Baghlan,1994-05,,,,
Baghlan,1994-06,,,,
Baghlan,1994-07,,,,
Baghlan,1994-08,,,,
Baghlan,1994-09,,,,
Baghlan,1994-10,,,,
Baghlan,1994-11,,,,
Baghlan,1994-12,,,,
